Features,Validation Report,Validation ROC AUC,Test Report,Test ROC AUC
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA7_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_K_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5237154150197628, 'recall': 0.5837004405286343, 'f1-score': 0.5520833333333334, 'support': 454.0}, '1.0': {'precision': 0.55, 'recall': 0.4894067796610169, 'f1-score': 0.5179372197309418, 'support': 472.0}, 'accuracy': 0.5356371490280778, 'macro avg': {'precision': 0.5368577075098815, 'recall': 0.5365536100948256, 'f1-score': 0.5350102765321376, 'support': 926.0}, 'weighted avg': {'precision': 0.5371131732386311, 'recall': 0.5356371490280778, 'f1-score': 0.5346784028578163, 'support': 926.0}}",0.5365536100948256,"{'0.0': {'precision': 0.48434237995824636, 'recall': 0.5032537960954447, 'f1-score': 0.49361702127659574, 'support': 461.0}, '1.0': {'precision': 0.4888392857142857, 'recall': 0.4699570815450644, 'f1-score': 0.4792122538293217, 'support': 466.0}, 'accuracy': 0.48651564185544766, 'macro avg': {'precision': 0.48659083283626603, 'recall': 0.48660543882025453, 'f1-score': 0.4864146375529587, 'support': 927.0}, 'weighted avg': {'precision': 0.4866029604138174, 'recall': 0.48651564185544766, 'f1-score': 0.4863757897443092, 'support': 927.0}}",0.4866054388202545
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA7_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_D_At_Entry', 'Stoch21_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5189620758483033, 'recall': 0.5726872246696035, 'f1-score': 0.5445026178010471, 'support': 454.0}, '1.0': {'precision': 0.5435294117647059, 'recall': 0.4894067796610169, 'f1-score': 0.5150501672240803, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.5312457438065046, 'recall': 0.5310470021653102, 'f1-score': 0.5297763925125637, 'support': 926.0}, 'weighted avg': {'precision': 0.5314845192095798, 'recall': 0.5302375809935205, 'f1-score': 0.5294901375933492, 'support': 926.0}}",0.5310470021653102,"{'0.0': {'precision': 0.4788135593220339, 'recall': 0.49023861171366595, 'f1-score': 0.48445873526259375, 'support': 461.0}, '1.0': {'precision': 0.4835164835164835, 'recall': 0.4721030042918455, 'f1-score': 0.4777415852334419, 'support': 466.0}, 'accuracy': 0.4811218985976268, 'macro avg': {'precision': 0.4811650214192587, 'recall': 0.4811708080027557, 'f1-score': 0.4811001602480178, 'support': 927.0}, 'weighted avg': {'precision': 0.48117770460209164, 'recall': 0.4811218985976268, 'f1-score': 0.4810820449566771, 'support': 927.0}}",0.4811708080027557
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch5_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5190380761523046, 'recall': 0.5704845814977973, 'f1-score': 0.5435466946484784, 'support': 454.0}, '1.0': {'precision': 0.5433255269320844, 'recall': 0.4915254237288136, 'f1-score': 0.5161290322580645, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.5311818015421945, 'recall': 0.5310050026133055, 'f1-score': 0.5298378634532714, 'support': 926.0}, 'weighted avg': {'precision': 0.5314178566793629, 'recall': 0.5302375809935205, 'f1-score': 0.5295713850931054, 'support': 926.0}}",0.5310050026133055,"{'0.0': {'precision': 0.4978723404255319, 'recall': 0.5075921908893709, 'f1-score': 0.5026852846401718, 'support': 461.0}, '1.0': {'precision': 0.5032822757111597, 'recall': 0.49356223175965663, 'f1-score': 0.49837486457204766, 'support': 466.0}, 'accuracy': 0.5005393743257821, 'macro avg': {'precision': 0.5005773080683458, 'recall': 0.5005772113245137, 'f1-score': 0.5005300746061098, 'support': 927.0}, 'weighted avg': {'precision': 0.5005918979693318, 'recall': 0.5005393743257821, 'f1-score': 0.5005184499565194, 'support': 927.0}}",0.5005772113245138
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch5_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5238095238095238, 'recall': 0.5572687224669604, 'f1-score': 0.5400213447171825, 'support': 454.0}, '1.0': {'precision': 0.54627539503386, 'recall': 0.5127118644067796, 'f1-score': 0.5289617486338797, 'support': 472.0}, 'accuracy': 0.5345572354211663, 'macro avg': {'precision': 0.5350424594216919, 'recall': 0.53499029343687, 'f1-score': 0.5344915466755311, 'support': 926.0}, 'weighted avg': {'precision': 0.5352608102219285, 'recall': 0.5345572354211663, 'f1-score': 0.5343840560008554, 'support': 926.0}}",0.53499029343687,"{'0.0': {'precision': 0.5051975051975052, 'recall': 0.527114967462039, 'f1-score': 0.515923566878981, 'support': 461.0}, '1.0': {'precision': 0.5112107623318386, 'recall': 0.4892703862660944, 'f1-score': 0.5, 'support': 466.0}, 'accuracy': 0.5080906148867314, 'macro avg': {'precision': 0.5082041337646719, 'recall': 0.5081926768640668, 'f1-score': 0.5079617834394905, 'support': 927.0}, 'weighted avg': {'precision': 0.5082203507472348, 'recall': 0.5080906148867314, 'f1-score': 0.5079188396237435, 'support': 927.0}}",0.5081926768640668
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch5_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.529045643153527, 'recall': 0.5616740088105727, 'f1-score': 0.5448717948717949, 'support': 454.0}, '1.0': {'precision': 0.5518018018018018, 'recall': 0.5190677966101694, 'f1-score': 0.534934497816594, 'support': 472.0}, 'accuracy': 0.5399568034557235, 'macro avg': {'precision': 0.5404237224776645, 'recall': 0.5403709027103711, 'f1-score': 0.5399031463441945, 'support': 926.0}, 'weighted avg': {'precision': 0.5406448946459522, 'recall': 0.5399568034557235, 'f1-score': 0.5398065635434419, 'support': 926.0}}",0.5403709027103711,"{'0.0': {'precision': 0.5021186440677966, 'recall': 0.5140997830802603, 'f1-score': 0.5080385852090032, 'support': 461.0}, '1.0': {'precision': 0.5076923076923077, 'recall': 0.4957081545064378, 'f1-score': 0.501628664495114, 'support': 466.0}, 'accuracy': 0.5048543689320388, 'macro avg': {'precision': 0.5049054758800522, 'recall': 0.504903968793349, 'f1-score': 0.5048336248520586, 'support': 927.0}, 'weighted avg': {'precision': 0.5049205073353502, 'recall': 0.5048543689320388, 'f1-score': 0.5048163381187417, 'support': 927.0}}",0.504903968793349
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5228215767634855, 'recall': 0.5550660792951542, 'f1-score': 0.5384615384615385, 'support': 454.0}, '1.0': {'precision': 0.545045045045045, 'recall': 0.5127118644067796, 'f1-score': 0.5283842794759825, 'support': 472.0}, 'accuracy': 0.5334773218142549, 'macro avg': {'precision': 0.5339333109042652, 'recall': 0.533888971850967, 'f1-score': 0.5334229089687605, 'support': 926.0}, 'weighted avg': {'precision': 0.5341493057363755, 'recall': 0.5334773218142549, 'f1-score': 0.5333249658468707, 'support': 926.0}}",0.533888971850967,"{'0.0': {'precision': 0.492600422832981, 'recall': 0.5054229934924078, 'f1-score': 0.4989293361884368, 'support': 461.0}, '1.0': {'precision': 0.4977973568281938, 'recall': 0.48497854077253216, 'f1-score': 0.49130434782608695, 'support': 466.0}, 'accuracy': 0.49514563106796117, 'macro avg': {'precision': 0.4951988898305874, 'recall': 0.49520076713246997, 'f1-score': 0.4951168420072619, 'support': 927.0}, 'weighted avg': {'precision': 0.4952129052944364, 'recall': 0.49514563106796117, 'f1-score': 0.49509627839247666, 'support': 927.0}}",0.49520076713246997
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5193482688391039, 'recall': 0.5616740088105727, 'f1-score': 0.5396825396825398, 'support': 454.0}, '1.0': {'precision': 0.542528735632184, 'recall': 0.5, 'f1-score': 0.5203969128996693, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.5309385022356439, 'recall': 0.5308370044052864, 'f1-score': 0.5300397262911045, 'support': 926.0}, 'weighted avg': {'precision': 0.5311637983491836, 'recall': 0.5302375809935205, 'f1-score': 0.5298522849940788, 'support': 926.0}}",0.5308370044052864,"{'0.0': {'precision': 0.5041322314049587, 'recall': 0.5292841648590022, 'f1-score': 0.5164021164021164, 'support': 461.0}, '1.0': {'precision': 0.510158013544018, 'recall': 0.48497854077253216, 'f1-score': 0.4972497249724972, 'support': 466.0}, 'accuracy': 0.5070118662351673, 'macro avg': {'precision': 0.5071451224744883, 'recall': 0.5071313528157672, 'f1-score': 0.5068259206873068, 'support': 927.0}, 'weighted avg': {'precision': 0.5071613732353811, 'recall': 0.5070118662351673, 'f1-score': 0.5067742691462345, 'support': 927.0}}",0.5071313528157672
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5276073619631901, 'recall': 0.5682819383259912, 'f1-score': 0.5471898197242842, 'support': 454.0}, '1.0': {'precision': 0.551487414187643, 'recall': 0.510593220338983, 'f1-score': 0.5302530253025302, 'support': 472.0}, 'accuracy': 0.5388768898488121, 'macro avg': {'precision': 0.5395473880754166, 'recall': 0.539437579332487, 'f1-score': 0.5387214225134072, 'support': 926.0}, 'weighted avg': {'precision': 0.5397794836153951, 'recall': 0.5388768898488121, 'f1-score': 0.5385568100406255, 'support': 926.0}}",0.5394375793324871,"{'0.0': {'precision': 0.5, 'recall': 0.5292841648590022, 'f1-score': 0.5142255005268704, 'support': 461.0}, '1.0': {'precision': 0.5056947608200456, 'recall': 0.47639484978540775, 'f1-score': 0.4906077348066299, 'support': 466.0}, 'accuracy': 0.5026968716289104, 'macro avg': {'precision': 0.5028473804100229, 'recall': 0.502839507322205, 'f1-score': 0.5024166176667502, 'support': 927.0}, 'weighted avg': {'precision': 0.5028627384489118, 'recall': 0.5026968716289104, 'f1-score': 0.502352923584441, 'support': 927.0}}",0.502839507322205
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5292929292929293, 'recall': 0.5770925110132159, 'f1-score': 0.5521601685985247, 'support': 454.0}, '1.0': {'precision': 0.5545243619489559, 'recall': 0.5063559322033898, 'f1-score': 0.5293466223698783, 'support': 472.0}, 'accuracy': 0.541036717062635, 'macro avg': {'precision': 0.5419086456209425, 'recall': 0.5417242216083029, 'f1-score': 0.5407533954842014, 'support': 926.0}, 'weighted avg': {'precision': 0.5421538755279667, 'recall': 0.541036717062635, 'f1-score': 0.5405316655532535, 'support': 926.0}}",0.5417242216083028,"{'0.0': {'precision': 0.48822269807280516, 'recall': 0.4945770065075922, 'f1-score': 0.4913793103448276, 'support': 461.0}, '1.0': {'precision': 0.4934782608695652, 'recall': 0.4871244635193133, 'f1-score': 0.490280777537797, 'support': 466.0}, 'accuracy': 0.49083063646170444, 'macro avg': {'precision': 0.4908504794711852, 'recall': 0.4908507350134528, 'f1-score': 0.4908300439413123, 'support': 927.0}, 'weighted avg': {'precision': 0.4908646530493857, 'recall': 0.49083063646170444, 'f1-score': 0.49082708133935155, 'support': 927.0}}",0.4908507350134528
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5203252032520326, 'recall': 0.5638766519823789, 'f1-score': 0.5412262156448203, 'support': 454.0}, '1.0': {'precision': 0.543778801843318, 'recall': 0.5, 'f1-score': 0.520971302428256, 'support': 472.0}, 'accuracy': 0.531317494600432, 'macro avg': {'precision': 0.5320520025476753, 'recall': 0.5319383259911894, 'f1-score': 0.5310987590365381, 'support': 926.0}, 'weighted avg': {'precision': 0.5322799532899232, 'recall': 0.531317494600432, 'f1-score': 0.5309018970290337, 'support': 926.0}}",0.5319383259911894,"{'0.0': {'precision': 0.505175983436853, 'recall': 0.5292841648590022, 'f1-score': 0.5169491525423728, 'support': 461.0}, '1.0': {'precision': 0.5112612612612613, 'recall': 0.4871244635193133, 'f1-score': 0.4989010989010989, 'support': 466.0}, 'accuracy': 0.5080906148867314, 'macro avg': {'precision': 0.5082186223490571, 'recall': 0.5082043141891578, 'f1-score': 0.5079251257217359, 'support': 927.0}, 'weighted avg': {'precision': 0.5082350335621758, 'recall': 0.5080906148867314, 'f1-score': 0.5078764524379137, 'support': 927.0}}",0.5082043141891577
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5210420841683366, 'recall': 0.5726872246696035, 'f1-score': 0.5456453305351521, 'support': 454.0}, '1.0': {'precision': 0.5456674473067916, 'recall': 0.4936440677966102, 'f1-score': 0.5183537263626252, 'support': 472.0}, 'accuracy': 0.5323974082073434, 'macro avg': {'precision': 0.5333547657375641, 'recall': 0.5331656462331069, 'f1-score': 0.5319995284488886, 'support': 926.0}, 'weighted avg': {'precision': 0.5335941051201193, 'recall': 0.5323974082073434, 'f1-score': 0.5317342752765855, 'support': 926.0}}",0.5331656462331069,"{'0.0': {'precision': 0.498960498960499, 'recall': 0.5206073752711496, 'f1-score': 0.5095541401273884, 'support': 461.0}, '1.0': {'precision': 0.5044843049327354, 'recall': 0.48283261802575106, 'f1-score': 0.4934210526315789, 'support': 466.0}, 'accuracy': 0.5016181229773463, 'macro avg': {'precision': 0.5017224019466172, 'recall': 0.5017199966484504, 'f1-score': 0.5014875963794837, 'support': 927.0}, 'weighted avg': {'precision': 0.5017372989422273, 'recall': 0.5016181229773463, 'f1-score': 0.5014440875135295, 'support': 927.0}}",0.5017199966484505
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5244897959183673, 'recall': 0.566079295154185, 'f1-score': 0.5444915254237287, 'support': 454.0}, '1.0': {'precision': 0.5481651376146789, 'recall': 0.5063559322033898, 'f1-score': 0.526431718061674, 'support': 472.0}, 'accuracy': 0.5356371490280778, 'macro avg': {'precision': 0.5363274667665231, 'recall': 0.5362176136787874, 'f1-score': 0.5354616217427013, 'support': 926.0}, 'weighted avg': {'precision': 0.5365575726793382, 'recall': 0.5356371490280778, 'f1-score': 0.535286094457325, 'support': 926.0}}",0.5362176136787874,"{'0.0': {'precision': 0.488272921108742, 'recall': 0.4967462039045553, 'f1-score': 0.49247311827956985, 'support': 461.0}, '1.0': {'precision': 0.49344978165938863, 'recall': 0.48497854077253216, 'f1-score': 0.48917748917748916, 'support': 466.0}, 'accuracy': 0.49083063646170444, 'macro avg': {'precision': 0.4908613513840653, 'recall': 0.49086237233854374, 'f1-score': 0.4908253037285295, 'support': 927.0}, 'weighted avg': {'precision': 0.4908753127124112, 'recall': 0.49083063646170444, 'f1-score': 0.49081641583990465, 'support': 927.0}}",0.4908623723385437
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_K_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.524390243902439, 'recall': 0.5682819383259912, 'f1-score': 0.5454545454545454, 'support': 454.0}, '1.0': {'precision': 0.5483870967741935, 'recall': 0.5042372881355932, 'f1-score': 0.5253863134657836, 'support': 472.0}, 'accuracy': 0.5356371490280778, 'macro avg': {'precision': 0.5363886703383163, 'recall': 0.5362596132307922, 'f1-score': 0.5354204294601645, 'support': 926.0}, 'weighted avg': {'precision': 0.5366219010897696, 'recall': 0.5356371490280778, 'f1-score': 0.5352253818490427, 'support': 926.0}}",0.5362596132307922,"{'0.0': {'precision': 0.49176954732510286, 'recall': 0.5184381778741866, 'f1-score': 0.5047518479408659, 'support': 461.0}, '1.0': {'precision': 0.4965986394557823, 'recall': 0.4699570815450644, 'f1-score': 0.48291069459757446, 'support': 466.0}, 'accuracy': 0.49406688241639696, 'macro avg': {'precision': 0.49418409339044256, 'recall': 0.49419762970962544, 'f1-score': 0.4938312712692202, 'support': 927.0}, 'weighted avg': {'precision': 0.4941971168320032, 'recall': 0.49406688241639696, 'f1-score': 0.493772368482426, 'support': 927.0}}",0.4941976297096255
"['SMA5_At_Entry', 'SMA7_At_Entry', 'EMA5_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_K_At_Entry', 'Stoch21_K_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.52, 'recall': 0.5440528634361234, 'f1-score': 0.5317545748116255, 'support': 454.0}, '1.0': {'precision': 0.541019955654102, 'recall': 0.5169491525423728, 'f1-score': 0.5287107258938244, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.530509977827051, 'recall': 0.530501007989248, 'f1-score': 0.5302326503527249, 'support': 926.0}, 'weighted avg': {'precision': 0.530714275452199, 'recall': 0.5302375809935205, 'f1-score': 0.5302030665079515, 'support': 926.0}}",0.5305010079892482,"{'0.0': {'precision': 0.5200845665961945, 'recall': 0.5336225596529284, 'f1-score': 0.5267665952890792, 'support': 461.0}, '1.0': {'precision': 0.526431718061674, 'recall': 0.5128755364806867, 'f1-score': 0.5195652173913043, 'support': 466.0}, 'accuracy': 0.52319309600863, 'macro avg': {'precision': 0.5232581423289342, 'recall': 0.5232490480668075, 'f1-score': 0.5231659063401918, 'support': 927.0}, 'weighted avg': {'precision': 0.5232752597816459, 'recall': 0.52319309600863, 'f1-score': 0.5231464851484502, 'support': 927.0}}",0.5232490480668076
